Time (s),Y Axis (m/s^2),Z Axis (m/s^2)
13.037109,1.0011105,0.97410357
13.037598,1.23085089,0.71026362
13.038086,1.11035466,0.73342503
13.038574,0.86525181,0.55803204
13.039063,0.49710213,0.60913233
13.039551,0.38876049,1.02934368
13.040039,0.23320332,1.45347903
13.040527,-0.27023607,1.95430896
13.041016,-0.1181124,1.67628375
13.041504,0.5194395,1.13958846
13.041992,0.96715809,1.06515999
13.04248,1.37783412,0.71056773
13.042969,1.38689856,0.57505239
13.043457,0.99015273,0.41038173
13.043945,0.50072202,0.39577464
13.044434,0.38919213,0.82867032
13.044922,0.26499753,1.32898032
13.04541,-0.18359415,2.00105361
13.045898,-0.15260436,1.87990011
13.046387,0.38103021,1.30710402
13.046875,0.86752773,1.1204001
13.047363,1.07202699,0.98151993
13.047852,1.1506149,0.81307242
13.04834,1.02817629,0.68794587
13.048828,0.58116402,0.62456346
13.049316,0.34125066,0.75743991
13.049805,0.52585524,1.18545021
13.050293,0.2634966,1.74283479
13.050781,-0.08736786,1.9115766
13.05127,0.27823122,1.41466086
13.051758,0.6596244,1.21700898
13.052246,0.88696134,1.15005573
13.052734,1.04125302,0.97465293
13.053223,1.00553481,0.9068364
13.053711,0.69953148,0.71849421
13.054199,0.36084123,0.7807779
13.054688,0.43617222,1.10991321
13.055176,0.35077617,1.62300564
13.055664,-0.01070271,1.91584395
13.056152,0.19073583,1.46633013
13.056641,0.66234177,1.09064637
13.057129,1.02149568,0.98498286
13.057617,1.18173222,0.73607373
13.058105,1.09658142,0.7530156
13.058594,0.87655293,0.56029815
13.059082,0.4892247,0.59077782
13.05957,0.38531718,0.98064684
13.060059,0.19653354,1.46706588
13.060547,-0.30240306,2.02326345
13.061035,-0.07712622,1.70263341
13.061523,0.5672142,1.16998965
13.062012,0.99668619,1.02268269
13.0625,1.36434537,0.66123324
13.062988,1.35251451,0.50684346
13.063477,0.95297283,0.43952724
13.063965,0.51370065,0.41205924
13.064453,0.40882194,0.82470708
13.064941,0.3074454,1.35409392
13.06543,-0.15374232,1.93050009
13.065918,-0.17987616,1.83950253
13.066406,0.3410937,1.30155156
13.066895,0.84605364,1.15011459
13.067383,1.12931739,0.99765738
13.067871,1.19970414,0.75610575
13.068359,1.00420065,0.66017376
13.068848,0.56630187,0.54125694
13.069336,0.30712167,0.75943134
13.069824,0.55541277,1.26462672
13.070313,0.27042246,1.75642164
13.070801,-0.15835302,1.95629058
13.071289,0.20706948,1.37671578
13.071777,0.68518926,1.20019464
13.072266,1.09445265,1.12237191
13.072754,1.11802608,0.91184931
13.073242,0.88039845,0.95217822
13.07373,0.55796337,0.69039837
13.074219,0.28290078,0.84441537
13.074707,0.54342495,1.1422764
13.075195,0.5025663,1.59368355
13.075684,0.01024164,1.87727103
13.076172,0.12675501,1.40559642
13.07666,0.57397329,1.14505263
13.077148,1.03713282,1.00122822
13.077637,1.26311598,0.77899248
13.078125,1.12047858,0.71221581
13.078613,0.78949899,0.53626365
13.079102,0.42332112,0.62135559
13.07959,0.3938715,1.05034689
13.080078,0.23142771,1.55171637
13.080566,-0.27354204,2.00547792
13.081055,-0.12816765,1.64597085
13.081543,0.53591049,1.12835601
13.082031,1.04729598,1.02429153
13.08252,1.46455452,0.68613102
13.083008,1.41526908,0.49686669
13.083496,0.89178786,0.41432535
13.083984,0.38640609,0.4033872
13.084473,0.37044522,0.86969574
13.084961,0.36262665,1.42245
13.085449,-0.13099293,1.97860833
13.085938,-0.19813257,1.84778217
13.086426,0.3100941,1.258623
13.086914,0.83439936,1.15052661
13.087402,1.18144773,0.97417224
13.087891,1.26826623,0.75015108
13.088379,1.00222884,0.66724677
13.088867,0.45113247,0.55710009
13.089355,0.23670549,0.79454133
13.089844,0.58264533,1.2815784
13.090332,0.29638953,1.7634456
13.09082,-0.11514978,1.90830987
13.091309,0.19603323,1.36612098
13.091797,0.65788803,1.1951523
13.092285,1.06510113,1.12072383
13.092773,1.11908556,0.91726443
13.093262,0.9316557,0.91777455
13.09375,0.58318488,0.64973592
13.094238,0.24738858,0.82378494
13.094727,0.54217908,1.14890796
13.095215,0.50665707,1.59974613
13.095703,-0.03124485,1.90324791
13.096191,0.16478838,1.41534756
13.09668,0.6360804,1.12227381
13.097168,1.03513158,0.96227271
13.097656,1.21201569,0.77689314
13.098145,1.09919088,0.71045982
13.098633,0.79482582,0.56614491
13.099121,0.42588153,0.62231697
13.099609,0.44141076,1.01177397
13.100098,0.27579834,1.49369022
13.100586,-0.32835051,1.97389953
13.101074,-0.13756563,1.70983395
13.101563,0.54977202,1.1609154
13.102051,1.0372113,1.06259958
13.102539,1.50098886,0.63439308
13.103027,1.41606369,0.42535179
13.103516,0.86558535,0.39647115
13.104004,0.39113451,0.43169886
13.104492,0.37412397,0.96901218
13.10498,0.3509037,1.4552154
13.105469,-0.1546056,1.97180019
13.105957,-0.2047347,1.819755
13.106445,0.37044522,1.19064951
13.106934,0.86662521,1.15324398
13.107422,1.2042756,1.01662011
13.10791,1.24543836,0.78104277
13.108398,0.94378086,0.69971787
13.108887,0.44607051,0.54385659
13.109375,0.26968671,0.75562506
13.109863,0.5932107,1.24006248
13.110352,0.27694611,1.78644024
13.11084,-0.12706893,1.95606495
13.111328,0.22796478,1.38933144
13.111816,0.67897953,1.20787587
13.112305,1.05394716,1.0809639
13.112793,1.11751596,0.86165154
13.113281,0.88166394,0.90727785
13.11377,0.53858862,0.71764074
13.114258,0.29492784,0.88121268
13.114746,0.58395987,1.18046673
13.115234,0.48155328,1.59485094
13.115723,-0.04937373,1.83822723
13.116211,0.14121495,1.36502226
13.116699,0.6424569,1.14040269
13.117188,1.08610434,1.00165005
13.117676,1.26827604,0.78148422
13.118164,1.0799829,0.72233973
13.118652,0.72609696,0.50449887
13.119141,0.43721208,0.63528579
13.119629,0.43319979,1.02863736
13.120117,0.21854718,1.57595688
13.120605,-0.27984006,2.00954907
13.121094,-0.07305507,1.62641952
13.121582,0.6027264,1.12936644
13.12207,1.05617403,0.95691645
13.122559,1.44203076,0.64100502
13.123047,1.40124078,0.47208663
13.123535,0.84815298,0.44849358
13.124023,0.39911004,0.45038691
13.124512,0.41155893,0.91295784
13.125,0.31230135,1.43115147
13.125488,-0.19766169,1.94505813
13.125977,-0.19166778,1.80745326
13.126465,0.41591457,1.24408458
13.126953,0.90355005,1.16526123
13.127441,1.18193823,0.96358725
13.12793,1.25522874,0.70802694
13.128418,0.93327435,0.64327113
13.128906,0.39244905,0.54393507
13.129395,0.29791989,0.85128237
13.129883,0.61566579,1.33684794
13.130371,0.22301073,1.80714915
13.130859,-0.10574199,1.920798
13.131348,0.31685319,1.2222279
13.131836,0.71150949,1.19549565
13.132324,0.99250713,1.0646793
13.132813,1.02659688,0.98406072
13.133301,0.9587313,0.98069589
13.133789,0.57171699,0.65586717
13.134277,0.2883159,0.93344112
13.134766,0.56782242,1.06621947
13.135254,0.32322969,1.6855542
13.135742,-0.03144105,1.90713267
13.13623,0.19893699,1.37344905
13.136719,0.69083001,1.17667026
13.137207,1.12286241,0.91042686
13.137695,1.16793936,0.80044695
13.138184,1.09218654,0.70171911
13.138672,0.7683192,0.54025632
13.13916,0.43068843,0.68756328
13.139648,0.45758745,0.98213796
13.140137,0.18684126,1.55664099
13.140625,-0.31832469,1.98488673
13.141113,-0.10174932,1.63690641
13.141602,0.58706964,1.18766727
13.14209,1.11326823,0.99301725
13.142578,1.44306081,0.6321564
13.143066,1.31686497,0.45576279
13.143555,0.82279413,0.40405428
13.144043,0.43755543,0.46789776
13.144531,0.45680265,0.9237096
13.14502,0.31505796,1.45599039
13.145508,-0.21208239,1.94739291
13.145996,-0.17812017,1.73972502
13.146484,0.40239639,1.23663879
13.146973,0.91284993,1.16339733
13.147461,1.24929369,0.95652405
13.147949,1.2246804,0.72429192
13.148438,0.86176926,0.63994554
13.148926,0.41264784,0.51201333
13.149414,0.3353058,0.83291805
13.149902,0.61661736,1.34617725
13.150391,0.20187018,1.84076802
13.150879,-0.1139922,1.9035324
13.151367,0.36377442,1.20259809
13.151855,0.73230669,1.16648748
13.152344,0.97538868,1.00596645
13.152832,1.02564531,0.99242865
13.15332,0.92924244,0.99615645
13.153809,0.57845646,0.70746777
13.154297,0.37573281,0.92497509
13.154785,0.57766185,1.03051107
13.155273,0.21823326,1.68875226
13.155762,-0.11135331,1.87388658
13.15625,0.2565315,1.42055667
13.156738,0.80884431,1.21023027
13.157227,1.14725988,0.90481554
13.157715,1.18824606,0.71997552
13.158203,1.08366165,0.55880703
13.158691,0.68585634,0.51912558
13.15918,0.42530274,0.74255814
13.159668,0.44348067,1.15254747
13.160156,0.09186084,1.71055008
13.160645,-0.34350696,2.00033748
13.161133,0.04087827,1.46812536
13.161621,0.70262163,1.02915729
13.162109,1.0264203,0.96456825
13.162598,1.33496442,0.73618164
13.163086,1.32361425,0.58322412
13.163574,0.89724222,0.42449832
13.164063,0.47486286,0.43680006
13.164551,0.40227867,0.8027523
13.165039,0.15082875,1.48803966
13.165527,-0.2754648,2.08214307
13.166016,-0.07658667,1.84392684
13.166504,0.51043392,1.24581114
13.166992,0.93914073,1.09691496
13.16748,1.16461377,0.86117085
13.167969,1.16406441,0.68624874
13.168457,0.94330998,0.70145424
13.168945,0.49689612,0.62582895
13.169434,0.31111434,0.8676945
13.169922,0.53125074,1.32490917
13.17041,0.16718202,1.78265358
13.170898,-0.06794406,1.82633751
13.171387,0.3486474,1.30462209
13.171875,0.73134531,1.25774991
13.172363,1.06295274,1.12194027
13.172852,1.06788717,0.87480675
13.17334,0.87748488,0.87798519
13.173828,0.54702522,0.58319469
13.174316,0.28202769,0.86980365
13.174805,0.58819779,1.25829927
13.175293,0.38231532,1.71924174
13.175781,-0.03356982,1.87758495
13.17627,0.22681701,1.24088652
13.176758,0.62832069,1.09213749
13.177246,1.11324861,0.91010313
13.177734,1.24539912,0.79898526
13.178223,1.0684071,0.78772338
13.178711,0.7512498,0.5033511
13.179199,0.40894947,0.65221785
13.179688,0.41100957,1.00629018
13.180176,0.15512553,1.597068
13.180664,-0.29020923,2.00150487
13.181152,0.02121903,1.56943323
13.181641,0.62766342,1.16377992
13.182129,1.11656439,0.93693348
13.182617,1.45732455,0.58220388
13.183105,1.33094232,0.46692657
13.183594,0.80349786,0.3782736
13.184082,0.37887201,0.52516854
13.18457,0.42415497,0.98257941
13.185059,0.25232301,1.52715213
13.185547,-0.22428603,1.9543482
13.186035,-0.14386365,1.66474719
13.186523,0.47612835,1.22856516
13.187012,0.93756132,1.14756399
13.1875,1.16870454,1.00711422
13.187988,1.21815675,0.72151569
13.188477,0.88472466,0.61667622
13.188965,0.40341663,0.5141421
13.189453,0.33411879,0.84880044
13.189941,0.6050808,1.41791778
13.19043,0.15563565,1.88258805
13.190918,-0.11528712,1.86816735
13.191406,0.33123465,1.24844022
13.191895,0.74640366,1.16666406
13.192383,1.07506809,1.04559885
13.192871,1.11565206,0.9422505
13.193359,0.89962605,0.91283031
13.193848,0.47402901,0.71755245
13.194336,0.24570126,0.90139185
13.194824,0.5309172,1.22554368
13.195313,0.37976472,1.68576021
13.195801,-0.00655308,1.82082429
13.196289,0.26355546,1.32917652
13.196777,0.69406731,1.11780045
13.197266,1.07764812,0.97694847
13.197754,1.19090457,0.73881072
13.198242,1.05613479,0.67440807
13.19873,0.73149246,0.49047057
13.199219,0.40086603,0.68416902
13.199707,0.40697766,1.13744007
13.200195,0.14802309,1.64274336
13.200684,-0.30996657,2.01734802
13.201172,0.02544714,1.49673132
13.20166,0.61405695,1.09288305
13.202148,1.11904632,0.99489096
13.202637,1.50461856,0.59240628
13.203125,1.34698167,0.49855401
13.203613,0.82137168,0.37754766
13.204102,0.34414461,0.45239796
13.20459,0.37267209,0.99320364
13.205078,0.22812174,1.54514367
13.205566,-0.21698739,2.04547329
13.206055,-0.05714325,1.70619444
13.206543,0.45035748,1.18385118
13.207031,0.90195102,1.129131
13.20752,1.24220106,0.88033959
13.208008,1.24235802,0.7381044
13.208496,0.89384796,0.64841157
13.208984,0.35057016,0.53839242
13.209473,0.30082365,0.90714051
13.209961,0.59649705,1.36124541
13.210449,0.15177051,1.87025688
13.210938,-0.0632745,1.82816217
13.211426,0.32501511,1.23274422
13.211914,0.6889563,1.23977799
13.212402,1.07250768,1.01379483
13.212891,1.11043314,0.96722676
13.213379,0.91914795,0.86476131
13.213867,0.50571531,0.65298303
13.214355,0.28224351,0.89091477
13.214844,0.53321274,1.18550907
13.215332,0.29173959,1.78660701
13.21582,-0.05638788,1.82960424
13.216309,0.28444095,1.32146586
13.216797,0.76112847,1.10304621
13.217285,1.10679363,0.88670628
13.217773,1.20863124,0.7273134
13.218262,1.04823774,0.68489496
13.21875,0.66185127,0.55114542
13.219238,0.39971826,0.72490014
13.219727,0.3965202,1.13853879
13.220215,0.11545389,1.68875226
13.220703,-0.29332881,1.97969724
13.221191,0.05617206,1.47580659
13.22168,0.66798252,1.10968758
13.222168,1.15124274,0.94769505
13.222656,1.47465882,0.58714812
13.223145,1.26837414,0.49514013
13.223633,0.7758729,0.39085983
13.224121,0.42171228,0.48749814
13.224609,0.39076173,0.99758871
13.225098,0.18527166,1.5698943
13.225586,-0.20953179,2.01447369
13.226074,-0.08986941,1.67227146
13.226563,0.47734479,1.21729347
13.227051,0.97265169,1.12615857
13.227539,1.20950433,0.89960643
13.228027,1.17633672,0.72198657
13.228516,0.87757317,0.62579952
13.229004,0.40317138,0.55584441
13.229492,0.35587737,0.90357948
13.22998,0.54281673,1.40996187
13.230469,0.1124226,1.86983505
13.230957,-0.04988385,1.78182954
13.231445,0.32046327,1.25123607
13.231934,0.75878388,1.21011255
13.232422,1.14280614,1.02562569
13.23291,1.10371329,0.94436946
13.233398,0.84136446,0.84370905
13.233887,0.4639149,0.65520009
13.234375,0.28143909,0.90511965
13.234863,0.54731952,1.25748504
13.235352,0.31842279,1.78596936
13.23584,-0.02111112,1.80842445
13.236328,0.28163529,1.29997215
13.236816,0.71819991,1.09983834
13.237305,1.12240134,0.90671868
13.237793,1.24545798,0.7540947
13.238281,1.08894924,0.67602672
13.23877,0.65410137,0.51573132
13.239258,0.34690122,0.70735986
13.239746,0.41821992,1.16430966
13.240234,0.10319139,1.72191006
13.240723,-0.30546378,2.00429091
13.241211,0.11756304,1.4779746
13.241699,0.65291436,1.08364203
13.242188,1.10762748,0.92422953
13.242676,1.50513849,0.57991815
13.243164,1.31639409,0.51264117
13.243652,0.76372812,0.39302784
13.244141,0.38157957,0.49818123
13.244629,0.38284506,1.01300022
13.245117,0.19890756,1.56659814
13.245605,-0.2296521,2.01128544
13.246094,-0.0921159,1.69069464
13.246582,0.50401818,1.20923946
13.24707,0.97681113,1.1249127
13.247559,1.20258828,0.91711728
13.248047,1.18017243,0.71682651
13.248535,0.85858101,0.6479505
13.249023,0.35513181,0.57426759
13.249512,0.33870987,0.91233
13.25,0.59454486,1.39801329
13.250488,0.12942333,1.8460458
13.250977,-0.06908202,1.78702884
13.251465,0.37602711,1.24379028
13.251953,0.7959834,1.24666461
13.252441,1.10505726,1.0284804
13.25293,1.06837767,0.89680077
13.253418,0.82230363,0.82712034
13.253906,0.45865674,0.64001421
13.254395,0.32182686,0.95248233
13.254883,0.56489904,1.29345831
13.255371,0.29055258,1.81227978
13.255859,-0.04721553,1.78594974
13.256348,0.26571366,1.25979039
13.256836,0.7833285,1.06982955
13.257324,1.18683342,0.89655552
13.257813,1.22038362,0.78565347
13.258301,1.01063601,0.68662152
13.258789,0.61495947,0.555246
13.259277,0.40615362,0.70086564
13.259766,0.45190746,1.12664907
13.260254,0.0888786,1.66639527
13.260742,-0.3349134,1.97713683
13.26123,0.12171267,1.4895504
13.261719,0.75926457,1.06603308
13.262207,1.16635014,0.94537989
13.262695,1.4213709,0.5023701
13.263184,1.16178849,0.51764427
13.263672,0.6980796,0.42490053
13.26416,0.43987059,0.57420873
13.264648,0.53352666,1.11063915
13.265137,0.18019008,1.50257808
13.265625,-0.38152071,1.99423566
13.266113,-0.07439904,1.58793489
13.266602,0.54569106,1.2159495
13.26709,1.04681529,1.19329821
13.267578,1.26724599,0.90831771
13.268066,1.15332246,0.73586772
13.268555,0.77179194,0.57975138
13.269043,0.29100384,0.58283172
13.269531,0.43681968,0.95944743
13.27002,0.62006067,1.42533414
13.270508,0.02625156,1.91773728
13.270996,-0.0766161,1.77652233
13.271484,0.40502547,1.22155101
13.271973,0.84017745,1.22766264
13.272461,1.1150046,1.00979235
13.272949,1.0381923,0.92864403
13.273438,0.79314831,0.86403537
13.273926,0.39820752,0.68511078
13.274414,0.33904341,0.97198461
13.274902,0.66965022,1.24880319
13.275391,0.28744281,1.77138189
13.275879,-0.05325849,1.77804288
13.276367,0.32939037,1.23705081
13.276855,0.74880711,1.11705489
13.277344,1.13480118,0.87427701
13.277832,1.2189906,0.72092709
13.27832,1.04429412,0.65701494
13.278809,0.62454384,0.51435792
13.279297,0.38128527,0.78002253
13.279785,0.43266024,1.18035882
13.280273,0.00508158,1.74675879
13.280762,-0.3343248,1.97601849
13.28125,0.17326422,1.39450131
13.281738,0.71609076,1.07587251
13.282227,1.19519154,0.91127052
13.282715,1.53225333,0.56146554
13.283203,1.22970312,0.51333768
13.283691,0.69406731,0.39692241
13.28418,0.38613141,0.55507923
13.284668,0.40628115,1.04110587
13.285156,0.15025977,1.58322609
13.285645,-0.24912495,2.02243941
13.286133,0.01384191,1.62331956
13.286621,0.56994138,1.19579976
13.287109,0.97297542,1.14895701
13.287598,1.248813,0.8523909
13.288086,1.18764765,0.65974212
13.288574,0.76588632,0.60956397
13.289063,0.28810989,0.58852152
13.289551,0.40221,1.02545892
13.290039,0.57606282,1.48595013
13.290527,0.01473462,1.9514052
13.291016,-0.03829824,1.73743929
13.291504,0.40847859,1.15299873
13.291992,0.80817723,1.24946046
13.29248,1.15622622,1.0019934
13.292969,1.09520802,0.95967306
13.293457,0.8016732,0.83827431
13.293945,0.38334537,0.63999459
13.294434,0.35215938,0.93779676
13.294922,0.63950409,1.26433242
13.29541,0.19751454,1.85935797
13.295898,-0.05848722,1.8052362
13.296387,0.34708761,1.25262909
13.296875,0.77206662,1.09225521
13.297363,1.16776278,0.84451347
13.297852,1.23551064,0.72097614
13.29834,1.03159998,0.67079799
13.298828,0.58106592,0.54402336
13.299316,0.37215216,0.81338634
13.299805,0.46364022,1.18635273
13.300293,0.02173896,1.75357674
13.300781,-0.35353278,1.93986864
13.30127,0.18767511,1.37171268
13.301758,0.76427748,1.11928176
13.302246,1.20910212,0.91840239
13.302734,1.51223112,0.58193901
13.303223,1.22260068,0.47379357
13.303711,0.64139742,0.35170812
13.304199,0.3494322,0.55305837
13.304688,0.4409595,1.0866537
13.305176,0.17825751,1.66597344
13.305664,-0.27049113,2.04041133
13.306152,-0.01149732,1.57857615
13.306641,0.60393303,1.13458536
13.307129,0.99260523,1.13004333
13.307617,1.23643278,0.86429043
13.308105,1.18576413,0.70908642
13.308594,0.79344261,0.63826803
13.309082,0.31984524,0.57293343
13.30957,0.41175513,0.98587557
13.310059,0.58368519,1.45607868
13.310547,-0.00394362,1.93257
13.311035,-0.07647876,1.7538318
13.311523,0.42608754,1.20289239
13.312012,0.87419853,1.25345313
13.3125,1.21629285,0.96044805
13.312988,1.08441702,0.89725203
13.313477,0.74717865,0.80317413
13.313965,0.3356982,0.67857732
13.314453,0.35481789,1.02153492
13.314941,0.67346631,1.30197339
13.31543,0.2293578,1.83984588
13.315918,-0.07516422,1.7090001
13.316406,0.27035379,1.22057001
13.316895,0.78741927,1.13417334
13.317383,1.24635069,0.91087812
13.317871,1.26552924,0.788724
13.318359,0.99466533,0.62835993
13.318848,0.51587847,0.50843268
13.319336,0.37723374,0.76832901
13.319824,0.4769622,1.19919402
13.320313,0.00718092,1.8267201
13.320801,-0.31748103,1.98186525
13.321289,0.20173284,1.39020453
13.321777,0.72756846,1.07986518
13.322266,1.22667183,0.88539174
13.322754,1.57271958,0.52410906
13.323242,1.21074039,0.47740365
13.32373,0.57538593,0.40647735
13.324219,0.3234357,0.60947568
13.324707,0.47913021,1.1355075
13.325195,0.16557318,1.64167407
13.325684,-0.30227553,2.01574899
13.326172,0.02948886,1.53943425
13.32666,0.59053257,1.16110179
13.327148,0.99008406,1.16720361
13.327637,1.28750364,0.84174705
13.328125,1.21161348,0.68626836
13.328613,0.74833623,0.57507201
13.329102,0.23748048,0.58131117
